id,artist_id,artist_name,genres,energy,instrumentalness,liveness,loudness,speechiness,valence,danceability,acousticness,tempo
3vqoofUP6frGH2bH2cjulo,39rKElzF7q6K4O2flycSEc,Chlara,/channel pop/opm/viral pop/,0.449,0,0.123,-7.642,0.0484,0.53,0.6,0.553,93.27
4FHw39Ke6pVt5tNKvLr4r3,3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,/sertanejo universitario/,0.833,0,0.313,-6.323,0.258,0.691,0.648,0.196,135.666
3sTN90bIP2cJ1783ctHykO,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,//,0.765,0.00514,0.187,-5.146,0.156,0.758,0.623,0.131,88.602
5tLBOSKTeGUgbkG6cWDnBN,2toxhc2iSbFHWgy3VMnqR7,Emil Stabil,/danish hip hop/danish pop/deep danish pop/,0.76,0.000575,0.0926,-4.57,0.0683,0.78,0.803,0.0736,147.095
7lKmH1EiElnQdYdWPFnySe,0wwDZj4zgZORjTGhTujAKx,Mert,/deep german hip hop/german hip hop/,0.926,0,0.304,-5.17,0.418,0.823,0.643,0.157,177.78
5T8EDUDqKcs6OSOwEsfqG7,undefined,undefined,undefined,0.868,0.000176,0.776,-5.276,0.17,0.609,0.559,0.0475,156.295
4S4uXv6c73k9UWaLCxUCHI,5iZ6jMDkRa7RKLQplJuQUC,Piruka,/hip hop tuga/,0.633,0,0.308,-6.425,0.443,0.469,0.639,0.713,107.088
2FW7QTxq01INtDzcQBSbyz,undefined,undefined,undefined,0.125,0.0000012,0.112,-15.356,0.0401,0.163,0.279,0.965,80.723
7uosnECWaMTt9sssinWSVV,0L1jc0fayjnewrjbAmEJZG,MÃ¸tions,/finnish dance pop/,0.756,0.00146,0.0861,-5.875,0.0441,0.612,0.748,0.0815,109.994
3aLSrx8qhssXrh5yjB6oy9,1bj5GrcLom5gZFF5t949Xl,Martin Solveig,/big room/dance pop/disco house/edm/electro house/filter house/house/pop/tropical house/vocal house/,0.722,0.000724,0.058,-3.502,0.0463,0.649,0.775,0.151,124.037
1XqYwulzkn1ymXmkAo1nAv,undefined,undefined,undefined,0.702,0.0000762,0.128,-5.844,0.0584,0.598,0.747,0.1,87.034
7us0EfoX0SIndotw8lngrf,25ekuoCP29jHKzH4PEGun6,StuÃ°menn,/classic icelandic pop/icelandic pop/icelandic rock/,0.535,0.0000494,0.157,-9.907,0.0416,0.864,0.765,0.14,106.602
0V9cosR5jWa4fr2koARmhD,undefined,undefined,undefined,0.751,0,0.0812,-4.034,0.0748,0.491,0.755,0.0635,102.002
3L1yfhtWRuKMiggF6mcai0,undefined,undefined,undefined,0.841,0.0000977,0.156,-4.975,0.036,0.355,0.445,0.00465,127.981
2v366mscVvcgnDUm7i1Mk0,5soMpG6E6oApEiCZgrWeVz,RozalÃ©n,/spanish pop/,0.785,0.00000243,0.0849,-4.06,0.148,0.942,0.721,0.349,90.181
1Quf5Hv5j6az3QavlmZiQG,5WUlDfRSoLAfcVSX1WnrxN,Sia,/australian dance/australian pop/dance pop/pop/,0.562,0.0000164,0.0838,-6.327,0.0403,0.23,0.437,0.162,81.884
2gZz0IObxj6NLBN3xUd75t,2zzKlxMsKTPMsZacZCPRNA,Joey Yung,/c-pop/cantopop/mandopop/,0.482,0,0.129,-5.506,0.0488,0.401,0.602,0.739,144.794
4uw3tHPjnriyikT4S3mXc2,undefined,undefined,undefined,0.7,0.00017,0.091,-5.572,0.0489,0.304,0.642,0.0325,144.98
3ehzxWtA5tXu8o3zFdhNSq,2QcZxAgcs2I1q7CtCkl6MI,Eason Chan,/c-pop/cantopop/mandopop/,0.555,0,0.182,-5.852,0.0296,0.226,0.524,0.438,125.191
5yntJb5HtBbLv7aflj3gGI,undefined,undefined,undefined,0.938,0.00015,0.102,-5.637,0.064,0.0512,0.584,0.00113,127.965
6EFIK4B0jrvLO096QYEhnX,7cmuxPnXRJxwuYDHfbD8Eu,ZÃ© Felipe,/sertanejo pop/sertanejo universitario/,0.962,0,0.569,-2.606,0.18,0.768,0.603,0.467,184.107
7EUVx3CIKWykHyXnraMDcO,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,/dance pop/pop/pop rap/r&b/rap/,0.72,0,0.11,-5.168,0.296,0.489,0.381,0.129,189.765
1SrRg0gY3qgUhfU2XPab1X,2EWsHDexsSInArfFkhA2i6,Jireel,/deep swedish hip hop/swedish idol pop/swedish reggae/,0.749,0,0.0993,-7.511,0.0586,0.418,0.642,0.0601,104.027
0eDCVsJKGbQphGjRYa03vE,0rTP0x4vRFSDbhtqcCqc8K,Ronghao Li,/cantopop/mandopop/,0.307,0.0000469,0.102,-11.229,0.0519,0.341,0.707,0.625,119.946
54i6YAQkZImwWjmzPrQeqd,49tQo2QULno7gxHutgccqF,LANY,/pop/,0.642,0.000008,0.122,-6.585,0.0354,0.457,0.72,0.279,103.989
7wsm2QsZansrVnWmDsWs1w,1oSgjdbgLYULVmEBojPRw8,Fernando & Sorocaba,/pagode/sertanejo/sertanejo pop/sertanejo universitario/,0.918,0,0.159,-2.374,0.0908,0.874,0.786,0.2,140.048
26g6FFoDfV1ArdnIy28uST,undefined,undefined,undefined,0.559,0.000229,0.0733,-6.762,0.0529,0.291,0.762,0.186,94.012
0s41tXAVeSLzgmexYrBAIL,undefined,undefined,undefined,0.561,0,0.239,-6.405,0.0267,0.327,0.661,0.666,128.996
2yi7HZrBOC4bMUSTcs4VK6,undefined,undefined,undefined,0.121,0.00028,0.255,-15.512,0.0481,0.151,0.359,0.85,146.271
3sVLKkIEASU95IPzUx5fRp,0dLWSYE7my9AbpQYNJ0ABV,Oscar and the Wolf,/belgian pop/,0.644,0.0000032,0.2,-8.766,0.127,0.471,0.361,0.267,189.96
6ap33uxTKSMyEFiToJB6no,6C1PGrTsXqP3wo8kTRhrqm,Mannarino,/italian alternative/italian arena pop/italian pop/,0.652,0.0042,0.333,-8.358,0.0493,0.751,0.843,0.199,130.011
5MIqytehFV7QAX4BUcRSgG,2qMezKrAKRh2Z2uR3fCqHt,PA Sports,/deep german hip hop/german hip hop/,0.799,0,0.266,-5.143,0.264,0.219,0.641,0.0882,93.195
7LrtJqLsLBoFvf1qUb2yLt,3IW7ScrzXmPvZhB27hmfgy,Jul,/francoton/french hip hop/trap francais/,0.622,0.0000508,0.0669,-4.759,0.0542,0.71,0.861,0.0357,129.984
0thqWVpI0NTefehWaXgvei,1EVpn7mXyF07LuJqgUk6RX,Tom Novy,/disco house/vocal house/,0.576,0.266,0.14,-3.496,0.39,0.417,0.827,0.123,124.004
4jY6EZhYUmGb68XtApie9Q,1D6vAeVUcgMbSx80IA3Zun,Henrique & Diego,/brazilian electronica/sertanejo/sertanejo pop/sertanejo universitario/,0.932,0,0.678,-3.122,0.0623,0.902,0.712,0.213,138.055
1dn1CQcTDnkmncHIKBaC6i,undefined,undefined,undefined,0.889,0.000397,0.0964,-4.311,0.0571,0.573,0.688,0.0972,124.04
2OQ6a4CfUeYskpTTgyawyJ,undefined,undefined,undefined,0.879,0,0.124,-4.2,0.0372,0.91,0.635,0.0118,92.991
6ygxTtnjuzStlahqSuiREW,5mXMQJHLLfym1KyNcDrhoZ,Nek,/europop/italian arena pop/italian pop/,0.835,0,0.101,-4.172,0.044,0.595,0.683,0.054,98.061
2SMx4Bx7mg9f7zMzSxhpzd,3TGeuw7OmACouH5JAKkX7I,MC Davo,/mexican hip hop/,0.456,0,0.123,-9.398,0.189,0.314,0.903,0.0653,120.036
1OhNj8jYT5Fpi9h45UboEX,6whFEcaV75AmQMiwlfaxvc,QUEEN BEE,/idol rock/j-rock/,0.858,0,0.11,-5.216,0.0602,0.668,0.715,0.00383,123
5QTMXGjbt5Im429KKeqcwr,4w8PGLhS3yzYSzeV3x2hkA,ZL-Project,/norwegian pop/russelater/,0.364,0.0164,0.623,-14.505,0.188,0.529,0.902,0.0438,115.002
7iL6o9tox1zgHpKUfh9vuC,3q7HBObVc0L8jNeTe5Gofh,50 Cent,/east coast hip hop/gangster rap/hip hop/pop rap/rap/,0.713,0,0.0708,-2.752,0.366,0.777,0.899,0.255,90.051
3RZ1644OkCh2S412K9z8VB,1kM5rgJvkiDMOoKX56H6pX,S Club 7,/bubblegum dance/dance pop/europop/post-teen pop/,0.582,0,0.124,-8.718,0.0403,0.555,0.603,0.393,100.036
4rBzT4djs1SFBof6C8731r,0IA4SdCS8HBDX6oBoOlgaf,F1rstman,/deep dutch hip hop/dutch hip hop/,0.868,0.000541,0.0922,-3.955,0.0806,0.642,0.672,0.265,102.071
2pmYug1wWd0WoK5tpbsbKL,undefined,undefined,undefined,0.521,0.000458,0.115,-11.666,0.343,0.211,0.835,0.297,158.923
78DVpEWwmJFC25KGz8fJuE,7okwEbXzyT2VffBmyQBWLz,ManÃ¡,/latin/latin arena pop/latin rock/mexican pop/mexican rock/rock en espanol/,0.854,0.00000249,0.0664,-3.444,0.0369,0.564,0.634,0.00737,148.003
3f8TbkkP0VIdOKvLTMMTvU,23fqKkggKUBHNkbKtXEls4,Kygo,/edm/pop/tropical house/,0.438,0,0.164,-8.426,0.107,0.354,0.628,0.279,109.836
0ug5NqcwcFR2xrfTkc7k8e,undefined,undefined,undefined,0.801,0.00126,0.117,-5.522,0.0372,0.502,0.592,0.00264,95.032
0uG4W1mvsLHMrjOaxbrEqo,3q3FakGkayPyaj7dV3luv9,Rio Febrian,/indonesian pop/world worship/,0.497,0.0000504,0.108,-5.013,0.0245,0.289,0.595,0.541,140.013
15cSC6C9I5hgRcaqrbS1nM,undefined,undefined,undefined,0.909,0.00058,0.0971,-9.982,0.0444,0.633,0.556,0.254,167.101
6X6kCTsrpTZFDDfrlH2wLV,4DJBzPgrGYBZSY3uCv8HMJ,Boris RenÃ©,/melodipop/swedish idol pop/,0.805,0,0.0501,-3.271,0.0768,0.894,0.631,0.14,165.802
6D0b04NJIKfEMg040WioJQ,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,/dance pop/pop/post-teen pop/,0.427,0,0.0609,-6.864,0.0879,0.42,0.706,0.413,113.804
595VInLskiR7Cz2f6BTMgT,3SIvew2bHLUOjELzh5jWWo,Hotelli Vantaa,//,0.762,0,0.317,-5.328,0.0503,0.472,0.67,0.123,97.959
3WKz5JDH0St3Smips7NlOM,74XFHRwlV6OrjEM0A2NCMF,Paramore,/candy pop/emo/modern rock/pixie/pop emo/pop punk/,0.856,0.02,0.324,-3.763,0.0505,0.62,0.511,0.0000603,154.904
